Alternative,SpNo,Spp,Yr,ABC,OFL,Catch,SSB,R,F,Tot_biom,SPR_Implied,Ntot,SexRatio,FABC,FOFL,B0,B40,B35
1,1,goa_wp,2035,91133.4,105772,91133.4,133416,214.716,0.19384,710790,0.516234,448.622,0.5,0.19384,0.227756,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,1430.3,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168398,195864,168398,226545,774.656,0.283367,1.39635e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,162299,188374,162299,209937,2192.83,0.283367,1.07271e+06,0.4,634.67,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,126263,145320,126263,188146,171.614,0.279479,921157,0.404207,558.178,0.5,0.279479,0.327773,476575,190630,166801
1,1,goa_wp,2026,80367.4,92808.9,80367.4,159284,231.633,0.234316,629792,0.458293,429.436,0.5,0.234316,0.275026,476575,190630,166801
1,1,goa_wp,2027,47193,54885.3,47193,120596,7332.02,0.173782,493799,0.548899,321.597,0.5,0.173782,0.204414,476575,190630,166801
1,1,goa_wp,2028,33095.7,38563.9,33095.7,105055,252.204,0.149465,1.00675e+06,0.592548,269.233,0.5,0.149465,0.175934,476575,190630,166801
1,1,goa_wp,2029,0,27144.5,0,91920.2,2207.23,0,624402,1,251.636,0.5,0,0.148932,476575,190630,166801
1,1,goa_wp,2030,0,37133.8,0,88509.5,56535.1,0,820770,1,248.431,0.5,0,0.1436,476575,190630,166801
1,1,goa_wp,2031,48847.1,57064.2,48847.1,100697,128516,0.142647,5.59034e+06,0.605654,321.501,0.5,0.142647,0.167988,476575,190630,166801
1,1,goa_wp,2032,78896.5,92055.3,78896.5,120034,440.885,0.172903,1.43706e+07,0.550397,562.754,0.5,0.172903,0.203382,476575,190630,166801
1,1,goa_wp,2033,427625,498535,427625,177276,6878.15,0.26247,9.44308e+06,0.423411,1228.23,0.5,0.26247,0.308357,476575,190630,166801
1,1,goa_wp,2034,1.20015e+06,1.40265e+06,1.20015e+06,426115,1196.56,0.283367,1.03983e+07,0.4,2318.65,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2035,1.41425e+06,1.64335e+06,1.41425e+06,956785,113.677,0.283367,7.91077e+06,0.4,4095.74,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,159.935,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168344,195801,168344,226545,561.596,0.283367,1.28509e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,161553,187493,161553,209745,252.597,0.283367,995475,0.4,629.875,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,118572,136388,118572,187084,678.364,0.277818,672171,0.406025,547.78,0.5,0.277818,0.325831,476575,190630,166801
1,1,goa_wp,2026,67991.5,78508,67991.5,153947,379.018,0.225965,517680,0.469448,396.198,0.5,0.225965,0.26527,476575,190630,166801
1,1,goa_wp,2027,31565.6,36724.2,31565.6,110556,91.0304,0.158072,379025,0.576559,274.337,0.5,0.158072,0.186019,476575,190630,166801
1,1,goa_wp,2028,0,20917.1,0,89294.9,3975.51,0,287757,1,204.496,0.5,0,0.144561,476575,190630,166801
1,1,goa_wp,2029,0,15351.4,0,77203.8,1953.36,0,580058,1,174.698,0.5,0,0.122995,476575,190630,166801
1,1,goa_wp,2030,0,8350.02,0,67200.1,2930.81,0,536796,1,167.108,0.5,0,0.105754,476575,190630,166801
1,1,goa_wp,2031,0,13740.1,0,60414.7,126.258,0,708517,1,165.627,0.5,0,0.0932121,476575,190630,166801
1,1,goa_wp,2032,0,23603.1,0,67245.9,466.122,0,558881,1,213.927,0.5,0,0.105358,476575,190630,166801
1,1,goa_wp,2033,0,38948.1,0,84650.3,340.897,0,541978,1,273.918,0.5,0,0.136042,476575,190630,166801
1,1,goa_wp,2034,45123.8,52537.3,45123.8,103985,8633.64,0.14779,473818,0.59573,319.711,0.5,0.14779,0.173829,476575,190630,166801
1,1,goa_wp,2035,34779.4,40520.6,34779.4,97248.4,12039.4,0.137157,1.1019e+06,0.616503,283.685,0.5,0.137157,0.161439,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,2688.19,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168451,195927,168451,226545,7234.97,0.283367,1.50652e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,163302,189558,163302,210127,537.63,0.283367,1.6965e+06,0.4,639.417,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,138025,158996,138025,190102,1414.16,0.28254,1.1426e+06,0.400889,592.06,0.5,0.28254,0.331358,476575,190630,166801
1,1,goa_wp,2026,124057,143512,124057,168977,247.897,0.249483,1.06873e+06,0.438998,495.576,0.5,0.249483,0.292758,476575,190630,166801
1,1,goa_wp,2027,99881.9,115728,99881.9,152368,132.833,0.223495,782035,0.472823,468.756,0.5,0.223495,0.26256,476575,190630,166801
1,1,goa_wp,2028,78560.9,90926.4,78560.9,146570,1513.29,0.214422,578933,0.485528,427.559,0.5,0.214422,0.251835,476575,190630,166801
1,1,goa_wp,2029,53280.1,61778.7,53280.1,128016,138.671,0.185391,546488,0.529648,343.32,0.5,0.185391,0.217838,476575,190630,166801
1,1,goa_wp,2030,27831.7,32418.7,27831.7,100702,704.768,0.142654,371506,0.605641,262.969,0.5,0.142654,0.167921,476575,190630,166801
1,1,goa_wp,2031,0,23011.8,0,84534.8,887.068,0,361672,1,202.63,0.5,0,0.135684,476575,190630,166801
1,1,goa_wp,2032,0,17927.9,0,76035.3,124.23,0,355044,1,185.652,0.5,0,0.120796,476575,190630,166801
1,1,goa_wp,2033,0,12694.1,0,70351.8,851.616,0,281391,1,175.542,0.5,0,0.111062,476575,190630,166801
1,1,goa_wp,2034,0,12429.2,0,65562.1,2238.32,0,314676,1,162.575,0.5,0,0.102231,476575,190630,166801
1,1,goa_wp,2035,0,10457.8,0,59947,240.835,0,430102,1,155.705,0.5,0,0.0921111,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,1851.39,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168416,195885,168416,226545,98.4844,0.283367,1.43323e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,162515,188629,162515,210000,192.075,0.283367,1.0329e+06,0.4,636.259,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,128222,147592,128222,188390,235.862,0.279861,737703,0.403791,558.806,0.5,0.279861,0.328219,476575,190630,166801
1,1,goa_wp,2026,79438.1,91683.4,79438.1,160072,5105.2,0.23555,524731,0.456677,424.881,0.5,0.23555,0.276462,476575,190630,166801
1,1,goa_wp,2027,38288.4,44475.4,38288.4,118792,488.002,0.17096,796228,0.553728,303.644,0.5,0.17096,0.201094,476575,190630,166801
1,1,goa_wp,2028,22084.8,25771.1,22084.8,95702,102.836,0.134779,532461,0.621286,238.784,0.5,0.134779,0.158766,476575,190630,166801
1,1,goa_wp,2029,0,25479,0,77611.5,12749.5,0,493144,1,200.581,0.5,0,0.12375,476575,190630,166801
1,1,goa_wp,2030,0,30214.5,0,84433.8,196.171,0,1.536e+06,1,240.167,0.5,0,0.13662,476575,190630,166801
1,1,goa_wp,2031,32926.8,38463.5,32926.8,95564.9,381.324,0.134568,936304,0.621713,322.926,0.5,0.134568,0.158531,476575,190630,166801
1,1,goa_wp,2032,60186.6,70380.3,60186.6,100021,152.745,0.141588,990076,0.607727,331.476,0.5,0.141588,0.166672,476575,190630,166801
1,1,goa_wp,2033,91103.8,106025,91103.8,123464,541.562,0.17827,811584,0.541341,434.865,0.5,0.17827,0.209635,476575,190630,166801
1,1,goa_wp,2034,92292.5,106703,92292.5,145048,284.546,0.21204,623222,0.488946,475.809,0.5,0.21204,0.24885,476575,190630,166801
1,1,goa_wp,2035,65971.8,76250.5,65971.8,137099,1275.36,0.199601,459960,0.507366,382.401,0.5,0.199601,0.234219,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,20737.5,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,169212,196826,169212,226545,1376.48,0.283367,3.0873e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,173530,201631,173530,212855,33787.9,0.283367,2.01558e+06,0.4,707.539,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,235149,273919,235149,204470,81.9395,0.283367,4.76829e+06,0.4,706.259,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2026,267274,310829,267274,242046,6500.98,0.283367,2.95936e+06,0.4,928.512,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2027,374841,436693,374841,267277,704.029,0.283367,3.32914e+06,0.4,1034.76,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2028,398157,462342,398157,349077,2654.09,0.283367,2.45945e+06,0.4,1265,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2029,337994,391581,337994,362482,4434.11,0.283367,1.97605e+06,0.4,1248.99,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2030,259612,300392,259612,337531,61.1205,0.283367,1.72965e+06,0.4,1007.39,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2031,189411,219285,189411,248989,827.632,0.283367,1.12639e+06,0.4,739.362,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2032,144674,167764,144674,198361,150.203,0.283367,925557,0.4,541.044,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2033,90565.7,104721,90565.7,158720,318.123,0.233434,631512,0.459452,436.116,0.5,0.233434,0.274018,476575,190630,166801
1,1,goa_wp,2034,47773.9,55454.8,47773.9,134765,2527.22,0.195953,466749,0.512956,353.467,0.5,0.195953,0.230535,476575,190630,166801
1,1,goa_wp,2035,30600,35610.9,30600,111174,2617.24,0.15904,555086,0.574798,275.619,0.5,0.15904,0.187193,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,31692.1,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,169673,197371,169673,226545,113.216,0.283367,4.04672e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,179834,209074,179834,214511,402.204,0.283367,2.41e+06,0.4,748.884,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,292950,341684,292950,213551,1120.62,0.283367,2.38313e+06,0.4,784.222,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2026,326497,379371,326497,280821,534.557,0.283367,1.92406e+06,0.4,1006.57,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2027,254055,294037,254055,304108,163.486,0.283367,1.29416e+06,0.4,1031.29,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2028,183358,211918,183358,273178,5090.97,0.283367,899751,0.4,776.633,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2029,118983,136652,118983,184577,293.243,0.273894,1.03131e+06,0.410367,504.079,0.5,0.273894,0.320822,476575,190630,166801
1,1,goa_wp,2030,56260,65135.5,56260,137681,71.1397,0.200513,643351,0.505981,348.293,0.5,0.200513,0.235504,476575,190630,166801
1,1,goa_wp,2031,40583.4,47360.4,40583.4,106306,142.7,0.151422,554139,0.588857,267.107,0.5,0.151422,0.17816,476575,190630,166801
1,1,goa_wp,2032,29100.5,34056.1,29100.5,98269.9,1372.8,0.13885,442551,0.613129,266.802,0.5,0.13885,0.163731,476575,190630,166801
1,1,goa_wp,2033,25811.4,30129.3,25811.4,96480.2,1721.73,0.13601,441533,0.618803,268.041,0.5,0.13601,0.160277,476575,190630,166801
1,1,goa_wp,2034,0,22928.4,0,89782.8,1906.46,0,457518,1,227.746,0.5,0,0.145153,476575,190630,166801
1,1,goa_wp,2035,0,19291.7,0,75840.4,81.0339,0,515976,1,196.874,0.5,0,0.120346,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,63.1699,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168340,195796,168340,226545,265.807,0.283367,1.27662e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,161485,187412,161485,209730,4926.97,0.283367,965108,0.4,629.51,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,118006,135732,118006,186963,3341.6,0.277628,1.06265e+06,0.406233,545.933,0.5,0.277628,0.325608,476575,190630,166801
1,1,goa_wp,2026,68373.6,78971.7,68373.6,154020,603.066,0.22608,946115,0.469292,409.772,0.5,0.22608,0.265409,476575,190630,166801
1,1,goa_wp,2027,46293.6,53981.6,46293.6,112992,682.438,0.161884,760673,0.569671,311.435,0.5,0.161884,0.190506,476575,190630,166801
1,1,goa_wp,2028,49929,58292.7,49929,107209,501.261,0.152836,698091,0.586213,309.956,0.5,0.152836,0.179941,476575,190630,166801
1,1,goa_wp,2029,50943.6,59329.4,50943.6,112797,132.606,0.161579,564120,0.570217,339.702,0.5,0.161579,0.190105,476575,190630,166801
1,1,goa_wp,2030,40152.7,46718.2,40152.7,112453,977.499,0.161041,426627,0.571184,319.332,0.5,0.161041,0.189499,476575,190630,166801
1,1,goa_wp,2031,29276,34128.3,29276,97193.8,165.037,0.137095,406780,0.616627,261.412,0.5,0.137095,0.161434,476575,190630,166801
1,1,goa_wp,2032,0,22416,0,82145.8,375.617,0,298258,1,207.759,0.5,0,0.131231,476575,190630,166801
1,1,goa_wp,2033,0,18168.9,0,74430.3,647.924,0,284592,1,178.262,0.5,0,0.117515,476575,190630,166801
1,1,goa_wp,2034,0,12125.5,0,66944.2,211.878,0,279351,1,159.498,0.5,0,0.104651,476575,190630,166801
1,1,goa_wp,2035,0,8292.42,0,59787.3,260.188,0,229197,1,145.284,0.5,0,0.0919514,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,30752.2,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,169634,197325,169634,226545,732.315,0.283367,3.96439e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,179314,208460,179314,214368,10828.9,0.283367,2.42089e+06,0.4,745.336,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,288606,336596,288606,212849,19495.6,0.283367,3.27363e+06,0.4,779.46,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2026,329377,382867,329377,279069,29255.5,0.283367,4.00648e+06,0.4,1032.27,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2027,321685,373493,321685,312232,331.681,0.283367,5.22523e+06,0.4,1168.34,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2028,381522,443733,381522,333837,382.811,0.283367,3.69843e+06,0.4,1224.46,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2029,491073,571568,491073,350728,8073.21,0.283367,3.30063e+06,0.4,1337.19,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2030,467988,542899,467988,435090,60.8197,0.283367,3.10634e+06,0.4,1540.27,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2031,354903,410589,354903,437189,732.118,0.283367,1.94764e+06,0.4,1425.63,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2032,269512,312104,269512,357823,78.0113,0.283367,1.52641e+06,0.4,1038.68,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2033,202676,234714,202676,268587,156.004,0.283367,1.03924e+06,0.4,764.749,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2034,132109,152878,132109,213173,850.383,0.283367,692036,0.4,568.348,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2035,64994.3,75056.8,64994.3,161501,467.754,0.237787,522063,0.45377,391.699,0.5,0.237787,0.279236,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,356.635,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168353,195811,168353,226545,33199.4,0.283367,1.30232e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,163043,189253,163043,209775,3482.82,0.283367,3.863e+06,0.4,630.617,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,140821,163416,140821,192030,81.218,0.283367,2.47057e+06,0.4,672.447,0.5,0.283367,0.334792,476575,190630,166801
1,1,goa_wp,2026,251963,292488,251963,181261,83.986,0.268706,2.40001e+06,0.416216,657.053,0.5,0.268706,0.315309,476575,190630,166801
1,1,goa_wp,2027,326086,379339,326086,243340,160.467,0.283367,1.93961e+06,0.4,931.213,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2028,270575,313316,270575,300970,647.542,0.283367,1.3117e+06,0.4,1050.4,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2029,194859,225137,194859,282640,129.113,0.283367,929832,0.4,826.586,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2030,122062,140936,122062,192240,2020.93,0.283367,594643,0.4,528.313,0.5,0.283367,0.334595,476575,190630,166801
1,1,goa_wp,2031,56366.3,65201.1,56366.3,136284,953.52,0.198327,571143,0.509309,325.766,0.5,0.198327,0.232833,476575,190630,166801
1,1,goa_wp,2032,26051.9,30355.7,26051.9,100386,10612.2,0.142159,444649,0.606608,229.035,0.5,0.142159,0.167249,476575,190630,166801
1,1,goa_wp,2033,0,12653.4,0,78598.7,755.164,0,1.26884e+06,1,181.413,0.5,0,0.126619,476575,190630,166801
1,1,goa_wp,2034,0,16721.1,0,73232.2,1457.44,0,847620,1,219.355,0.5,0,0.116788,476575,190630,166801
1,1,goa_wp,2035,0,43360.7,0,79330.4,191.779,0,979337,1,268.88,0.5,0,0.127329,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,6057.97,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168593,196095,168593,226545,2176.15,0.283367,1.80165e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,165044,191614,165044,210636,550.368,0.283367,1.40881e+06,0.4,652.135,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,153890,178617,153890,192166,2025.07,0.283367,1.09414e+06,0.4,598.416,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2026,129266,149168,129266,178079,442.655,0.263726,995028,0.421948,522.866,0.5,0.263726,0.309352,476575,190630,166801
1,1,goa_wp,2027,85290.7,98680,85290.7,152099,235.495,0.223074,696790,0.473402,451.61,0.5,0.223074,0.261992,476575,190630,166801
1,1,goa_wp,2028,61959.2,71837.3,61959.2,135059,2753.93,0.196411,544614,0.512249,368.393,0.5,0.196411,0.230786,476575,190630,166801
1,1,goa_wp,2029,41279.2,48023.5,41279.2,111491,1277.11,0.159534,637684,0.573903,296.817,0.5,0.159534,0.187639,476575,190630,166801
1,1,goa_wp,2030,0,28975.5,0,96586.4,12183.3,0,526313,1,251.275,0.5,0,0.157349,476575,190630,166801
1,1,goa_wp,2031,0,30550,0,90447.9,939.786,0,1.50794e+06,1,232.615,0.5,0,0.146241,476575,190630,166801
1,1,goa_wp,2032,0,34199.4,0,89541.4,247.961,0,1.02935e+06,1,281.598,0.5,0,0.145237,476575,190630,166801
1,1,goa_wp,2033,62568.8,73216.5,62568.8,100119,5263.48,0.141742,1.04588e+06,0.607423,343.11,0.5,0.141742,0.166929,476575,190630,166801
1,1,goa_wp,2034,104386,121345,104386,134851,1241.18,0.196086,1.31726e+06,0.512751,467.897,0.5,0.196086,0.230516,476575,190630,166801
1,1,goa_wp,2035,103350,119444,103350,154087,998.217,0.226183,956702,0.469152,524.225,0.5,0.226183,0.265467,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,1096.36,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168384,195848,168384,226545,1092.18,0.283367,1.36711e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,162119,188161,162119,209886,5433.2,0.283367,1.08512e+06,0.4,633.409,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,124636,143434,124636,187921,702.174,0.279127,1.20139e+06,0.404591,556.854,0.5,0.279127,0.327362,476575,190630,166801
1,1,goa_wp,2026,80947.6,93522.4,80947.6,158725,304.271,0.233441,828375,0.459442,437.652,0.5,0.233441,0.274011,476575,190630,166801
1,1,goa_wp,2027,59637.9,69445.8,59637.9,122582,313.355,0.176889,706159,0.54365,346.191,0.5,0.176889,0.208072,476575,190630,166801
1,1,goa_wp,2028,55817,64980.2,55817,118890,159.878,0.171113,574503,0.553464,340.015,0.5,0.171113,0.20132,476575,190630,166801
1,1,goa_wp,2029,44314.5,51531.2,44314.5,114281,1664.22,0.163901,423386,0.566072,324.355,0.5,0.163901,0.192774,476575,190630,166801
1,1,goa_wp,2030,27922.1,32517.5,27922.1,102349,663.685,0.145232,456177,0.600638,265.606,0.5,0.145232,0.170959,476575,190630,166801
1,1,goa_wp,2031,0,20174.3,0,82086.1,332.67,0,363756,1,207.054,0.5,0,0.131424,476575,190630,166801
1,1,goa_wp,2032,0,17856.4,0,73130.5,3897.25,0,334355,1,178.246,0.5,0,0.115436,476575,190630,166801
1,1,goa_wp,2033,0,16228.5,0,68378.2,927.992,0,616590,1,170.888,0.5,0,0.107056,476575,190630,166801
1,1,goa_wp,2034,0,13142.8,0,66981,136.185,0,484523,1,185.122,0.5,0,0.104976,476575,190630,166801
1,1,goa_wp,2035,0,19546.5,0,67231.2,308.502,0,449299,1,191.427,0.5,0,0.105207,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,164.924,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168345,195801,168345,226545,11903.5,0.283367,1.28553e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,162034,188061,162034,209746,54458.8,0.283367,1.98904e+06,0.4,629.894,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,128348,147801,128348,188731,374.157,0.280395,5.9428e+06,0.40321,590.624,0.5,0.280395,0.328853,476575,190630,166801
1,1,goa_wp,2026,158558,184063,158558,170864,76.8194,0.252437,3.60787e+06,0.43538,685.777,0.5,0.252437,0.296305,476575,190630,166801
1,1,goa_wp,2027,438683,512865,438683,199364,147.965,0.283367,3.79444e+06,0.4,900.785,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2028,530896,617216,530896,373627,550.852,0.283367,2.9571e+06,0.4,1521.89,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2029,428722,496073,428722,475983,1404.46,0.283367,1.98867e+06,0.4,1680.74,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2030,300347,346872,300347,429312,979.913,0.283367,1.43841e+06,0.4,1258.25,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2031,194348,224530,194348,282846,2448.34,0.283367,986266,0.4,782.788,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2032,124065,143521,124065,198038,332.04,0.283367,863687,0.4,482.591,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2033,53534.3,62115.2,53534.3,137960,80.5671,0.20095,573100,0.50532,326.013,0.5,0.20095,0.236098,476575,190630,166801
1,1,goa_wp,2034,23094.3,27048,23094.3,108816,1288.58,0.155351,450163,0.581547,262.87,0.5,0.155351,0.18326,476575,190630,166801
1,1,goa_wp,2035,22136.1,25892.1,22136.1,97134.2,1240.68,0.137073,462246,0.616672,247.802,0.5,0.137073,0.161628,476575,190630,166801
1,1,goa_wp,2022,145659,169199,129754,248140,5713.96,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2023,168578,196078,168578,226545,323.294,0.283367,1.77152e+06,0.4,668.54,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2024,164766,191286,164766,210584,23687.3,0.283367,1.23067e+06,0.4,650.837,0.5,0.283367,0.334834,476575,190630,166801
1,1,goa_wp,2025,151907,175908,151907,191595,12993.2,0.283367,3.01632e+06,0.4,588.825,0.5,0.283367,0.334006,476575,190630,166801
1,1,goa_wp,2026,130569,150794,130569,178572,377.221,0.264497,2.90625e+06,0.421052,589.489,0.5,0.264497,0.310279,476575,190630,166801
