"","Pred","Pred_species","Prey","Prey_species","PredSex","PreySex","PredAge","PreyAge","propPreyAge"
"3003",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",6,0
"379",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",7,0
"400",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",7,0
"2983",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",7,0
"3004",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",7,0
"380",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",8,0
"401",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",8,0
"2984",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",8,0
"3005",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",8,0
"381",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",9,0
"402",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",9,0
"2985",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",9,0
"3006",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",9,0
"382",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",10,0
"403",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",10,0
"2986",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",10,0
"3007",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",10,0
"383",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",11,0
"404",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",11,0
"2987",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",11,0
"3008",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",11,0
"384",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",12,0
"405",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",12,0
"2988",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",12,0
"3009",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",12,0
"385",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",13,0
"406",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",13,0
"2989",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",13,0
"3010",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",13,0
"386",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",14,0
"407",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",14,0
"2990",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",14,0
"3011",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",14,0
"387",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",15,0
"408",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",15,0
"2991",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",15,0
"3012",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",15,0
"388",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",16,0
"409",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",16,0
"2992",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",16,0
"3013",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",16,0
"389",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",17,0
"410",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",17,0
"2993",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",17,0
"3014",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",17,0
"390",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",18,0
"411",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",18,0
"2994",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",18,0
"3015",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",18,0
"391",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",19,0
"412",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",19,0
"2995",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",19,0
"3016",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",19,0
"392",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",20,0
"413",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",20,0
"2996",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",20,0
"3017",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",20,0
"393",2,"Arrowtooth",2,"Arrowtooth",1,1,"4",21,0
"414",2,"Arrowtooth",2,"Arrowtooth",1,2,"4",21,0
"1904",2,"Arrowtooth",2,"Arrowtooth",2,1,"4",21,0
"3018",2,"Arrowtooth",2,"Arrowtooth",2,2,"4",21,0
"5975",2,"Arrowtooth",3,"P_Cod",2,0,"4",1,0.00012216976289779
"6562",2,"Arrowtooth",3,"P_Cod",1,0,"4",1,0.000195273526401419
"5487",2,"Arrowtooth",3,"P_Cod",2,0,"4",2,1.53672930607138e-05
"6167",2,"Arrowtooth",3,"P_Cod",1,0,"4",2,1.27657859542613e-05
"5488",2,"Arrowtooth",3,"P_Cod",2,0,"4",3,5.04850620914544e-07
"6128",2,"Arrowtooth",3,"P_Cod",1,0,"4",3,4.19385179940831e-07
"5857",2,"Arrowtooth",3,"P_Cod",2,0,"4",4,0
"6458",2,"Arrowtooth",3,"P_Cod",1,0,"4",4,0
"5531",2,"Arrowtooth",3,"P_Cod",2,0,"4",5,0
"6419",2,"Arrowtooth",3,"P_Cod",1,0,"4",5,0
"5532",2,"Arrowtooth",3,"P_Cod",2,0,"4",6,0
"6425",2,"Arrowtooth",3,"P_Cod",1,0,"4",6,0
"5573",2,"Arrowtooth",3,"P_Cod",2,0,"4",7,0
"6469",2,"Arrowtooth",3,"P_Cod",1,0,"4",7,0
"5534",2,"Arrowtooth",3,"P_Cod",2,0,"4",8,0
"6619",2,"Arrowtooth",3,"P_Cod",1,0,"4",8,0
"5739",2,"Arrowtooth",3,"P_Cod",2,0,"4",9,0
"6388",2,"Arrowtooth",3,"P_Cod",1,0,"4",9,0
"5700",2,"Arrowtooth",3,"P_Cod",2,0,"4",10,0
"6389",2,"Arrowtooth",3,"P_Cod",1,0,"4",10,0
"5781",2,"Arrowtooth",3,"P_Cod",2,0,"4",11,0
"6635",2,"Arrowtooth",3,"P_Cod",1,0,"4",11,0
"5741",2,"Arrowtooth",3,"P_Cod",2,0,"4",12,0
"6621",2,"Arrowtooth",3,"P_Cod",1,0,"4",12,0
"6951",2,"Arrowtooth",4,"P_Halibut",2,1,"4",1,4.34127023903276e-08
"7421",2,"Arrowtooth",4,"P_Halibut",1,2,"4",1,2.95320932266636e-07
"8080",2,"Arrowtooth",4,"P_Halibut",1,1,"4",1,2.95320932266636e-07
"9621",2,"Arrowtooth",4,"P_Halibut",2,2,"4",1,4.34127023903276e-08
"6912",2,"Arrowtooth",4,"P_Halibut",2,1,"4",2,4.34127023903276e-08
"7178",2,"Arrowtooth",4,"P_Halibut",1,2,"4",2,2.95320932266636e-07
"8445",2,"Arrowtooth",4,"P_Halibut",1,1,"4",2,2.95320932266636e-07
"9622",2,"Arrowtooth",4,"P_Halibut",2,2,"4",2,4.34127023903276e-08
"6913",2,"Arrowtooth",4,"P_Halibut",2,1,"4",3,0
"7219",2,"Arrowtooth",4,"P_Halibut",1,2,"4",3,0
"8446",2,"Arrowtooth",4,"P_Halibut",1,1,"4",3,0
"9623",2,"Arrowtooth",4,"P_Halibut",2,2,"4",3,0
"6954",2,"Arrowtooth",4,"P_Halibut",2,1,"4",4,0
"7180",2,"Arrowtooth",4,"P_Halibut",1,2,"4",4,0
"8447",2,"Arrowtooth",4,"P_Halibut",1,1,"4",4,0
"9624",2,"Arrowtooth",4,"P_Halibut",2,2,"4",4,0
"6995",2,"Arrowtooth",4,"P_Halibut",2,1,"4",5,0
"7181",2,"Arrowtooth",4,"P_Halibut",1,2,"4",5,0
"8448",2,"Arrowtooth",4,"P_Halibut",1,1,"4",5,0
"9625",2,"Arrowtooth",4,"P_Halibut",2,2,"4",5,0
"6956",2,"Arrowtooth",4,"P_Halibut",2,1,"4",6,0
"7222",2,"Arrowtooth",4,"P_Halibut",1,2,"4",6,0
"8449",2,"Arrowtooth",4,"P_Halibut",1,1,"4",6,0
"9626",2,"Arrowtooth",4,"P_Halibut",2,2,"4",6,0
"6957",2,"Arrowtooth",4,"P_Halibut",2,1,"4",7,0
"7263",2,"Arrowtooth",4,"P_Halibut",1,2,"4",7,0
"8450",2,"Arrowtooth",4,"P_Halibut",1,1,"4",7,0
"9627",2,"Arrowtooth",4,"P_Halibut",2,2,"4",7,0
"6998",2,"Arrowtooth",4,"P_Halibut",2,1,"4",8,0
"7224",2,"Arrowtooth",4,"P_Halibut",1,2,"4",8,0
"8451",2,"Arrowtooth",4,"P_Halibut",1,1,"4",8,0
"9628",2,"Arrowtooth",4,"P_Halibut",2,2,"4",8,0
"6999",2,"Arrowtooth",4,"P_Halibut",2,1,"4",9,0
"7225",2,"Arrowtooth",4,"P_Halibut",1,2,"4",9,0
"8088",2,"Arrowtooth",4,"P_Halibut",1,1,"4",9,0
"9629",2,"Arrowtooth",4,"P_Halibut",2,2,"4",9,0
"7000",2,"Arrowtooth",4,"P_Halibut",2,1,"4",10,0
"7266",2,"Arrowtooth",4,"P_Halibut",1,2,"4",10,0
"8089",2,"Arrowtooth",4,"P_Halibut",1,1,"4",10,0
"9630",2,"Arrowtooth",4,"P_Halibut",2,2,"4",10,0
"7041",2,"Arrowtooth",4,"P_Halibut",2,1,"4",11,0
"7267",2,"Arrowtooth",4,"P_Halibut",1,2,"4",11,0
"8090",2,"Arrowtooth",4,"P_Halibut",1,1,"4",11,0
"9631",2,"Arrowtooth",4,"P_Halibut",2,2,"4",11,0
"7042",2,"Arrowtooth",4,"P_Halibut",2,1,"4",12,0
"7228",2,"Arrowtooth",4,"P_Halibut",1,2,"4",12,0
"8091",2,"Arrowtooth",4,"P_Halibut",1,1,"4",12,0
"9632",2,"Arrowtooth",4,"P_Halibut",2,2,"4",12,0
"6738",2,"Arrowtooth",4,"P_Halibut",2,1,"4",13,0
"7269",2,"Arrowtooth",4,"P_Halibut",1,2,"4",13,0
"7725",2,"Arrowtooth",4,"P_Halibut",1,1,"4",13,0
"9633",2,"Arrowtooth",4,"P_Halibut",2,2,"4",13,0
"6766",2,"Arrowtooth",4,"P_Halibut",2,1,"4",14,0
"7310",2,"Arrowtooth",4,"P_Halibut",1,2,"4",14,0
"7726",2,"Arrowtooth",4,"P_Halibut",1,1,"4",14,0
"9634",2,"Arrowtooth",4,"P_Halibut",2,2,"4",14,0
"7005",2,"Arrowtooth",4,"P_Halibut",2,1,"4",15,0
"7271",2,"Arrowtooth",4,"P_Halibut",1,2,"4",15,0
"8094",2,"Arrowtooth",4,"P_Halibut",1,1,"4",15,0
"9635",2,"Arrowtooth",4,"P_Halibut",2,2,"4",15,0
"7006",2,"Arrowtooth",4,"P_Halibut",2,1,"4",16,0
"7272",2,"Arrowtooth",4,"P_Halibut",1,2,"4",16,0
"8095",2,"Arrowtooth",4,"P_Halibut",1,1,"4",16,0
"9636",2,"Arrowtooth",4,"P_Halibut",2,2,"4",16,0
"6967",2,"Arrowtooth",4,"P_Halibut",2,1,"4",17,0
"7273",2,"Arrowtooth",4,"P_Halibut",1,2,"4",17,0
"8096",2,"Arrowtooth",4,"P_Halibut",1,1,"4",17,0
"9637",2,"Arrowtooth",4,"P_Halibut",2,2,"4",17,0
"6888",2,"Arrowtooth",4,"P_Halibut",2,1,"4",18,0
"7274",2,"Arrowtooth",4,"P_Halibut",1,2,"4",18,0
"8097",2,"Arrowtooth",4,"P_Halibut",1,1,"4",18,0
"9638",2,"Arrowtooth",4,"P_Halibut",2,2,"4",18,0
"6889",2,"Arrowtooth",4,"P_Halibut",2,1,"4",19,0
"7275",2,"Arrowtooth",4,"P_Halibut",1,2,"4",19,0
"8098",2,"Arrowtooth",4,"P_Halibut",1,1,"4",19,0
"9639",2,"Arrowtooth",4,"P_Halibut",2,2,"4",19,0
"6850",2,"Arrowtooth",4,"P_Halibut",2,1,"4",20,0
"7276",2,"Arrowtooth",4,"P_Halibut",1,2,"4",20,0
"8099",2,"Arrowtooth",4,"P_Halibut",1,1,"4",20,0
"9640",2,"Arrowtooth",4,"P_Halibut",2,2,"4",20,0
"6891",2,"Arrowtooth",4,"P_Halibut",2,1,"4",21,0
"7277",2,"Arrowtooth",4,"P_Halibut",1,2,"4",21,0
"8100",2,"Arrowtooth",4,"P_Halibut",1,1,"4",21,0
"9641",2,"Arrowtooth",4,"P_Halibut",2,2,"4",21,0
"6852",2,"Arrowtooth",4,"P_Halibut",2,1,"4",22,0
"7278",2,"Arrowtooth",4,"P_Halibut",1,2,"4",22,0
"8101",2,"Arrowtooth",4,"P_Halibut",1,1,"4",22,0
"9642",2,"Arrowtooth",4,"P_Halibut",2,2,"4",22,0
"6813",2,"Arrowtooth",4,"P_Halibut",2,1,"4",23,0
"7239",2,"Arrowtooth",4,"P_Halibut",1,2,"4",23,0
"8102",2,"Arrowtooth",4,"P_Halibut",1,1,"4",23,0
"9643",2,"Arrowtooth",4,"P_Halibut",2,2,"4",23,0
"6814",2,"Arrowtooth",4,"P_Halibut",2,1,"4",24,0
"7280",2,"Arrowtooth",4,"P_Halibut",1,2,"4",24,0
"7374",2,"Arrowtooth",4,"P_Halibut",1,1,"4",24,0
"9644",2,"Arrowtooth",4,"P_Halibut",2,2,"4",24,0
"6788",2,"Arrowtooth",4,"P_Halibut",2,1,"4",25,0
"7170",2,"Arrowtooth",4,"P_Halibut",1,1,"4",25,0
"7321",2,"Arrowtooth",4,"P_Halibut",1,2,"4",25,0
"9645",2,"Arrowtooth",4,"P_Halibut",2,2,"4",25,0
"6762",2,"Arrowtooth",4,"P_Halibut",2,1,"4",26,0
"7129",2,"Arrowtooth",4,"P_Halibut",1,1,"4",26,0
"7282",2,"Arrowtooth",4,"P_Halibut",1,2,"4",26,0
"9646",2,"Arrowtooth",4,"P_Halibut",2,2,"4",26,0
"7323",2,"Arrowtooth",4,"P_Halibut",1,2,"4",27,0
"7377",2,"Arrowtooth",4,"P_Halibut",1,1,"4",27,0
"9617",2,"Arrowtooth",4,"P_Halibut",2,1,"4",27,0
"9647",2,"Arrowtooth",4,"P_Halibut",2,2,"4",27,0
"7244",2,"Arrowtooth",4,"P_Halibut",1,2,"4",28,0
"7418",2,"Arrowtooth",4,"P_Halibut",1,1,"4",28,0
"9618",2,"Arrowtooth",4,"P_Halibut",2,1,"4",28,0
"9648",2,"Arrowtooth",4,"P_Halibut",2,2,"4",28,0
"7245",2,"Arrowtooth",4,"P_Halibut",1,2,"4",29,0
"7459",2,"Arrowtooth",4,"P_Halibut",1,1,"4",29,0
"9619",2,"Arrowtooth",4,"P_Halibut",2,1,"4",29,0
"9649",2,"Arrowtooth",4,"P_Halibut",2,2,"4",29,0
"7246",2,"Arrowtooth",4,"P_Halibut",1,2,"4",30,0
"7420",2,"Arrowtooth",4,"P_Halibut",1,1,"4",30,0
"9620",2,"Arrowtooth",4,"P_Halibut",2,1,"4",30,0
"9650",2,"Arrowtooth",4,"P_Halibut",2,2,"4",30,0
"14824",2,"Arrowtooth",1,"W_Pollock",1,0,"5",1,0.0256806196885709
"15241",2,"Arrowtooth",1,"W_Pollock",2,0,"5",1,0.0267309294598771
"14825",2,"Arrowtooth",1,"W_Pollock",1,0,"5",2,0.00802086665670284
"15242",2,"Arrowtooth",1,"W_Pollock",2,0,"5",2,0.00624432699025231
"14230",2,"Arrowtooth",1,"W_Pollock",2,0,"5",3,0.000288988558623008
"14826",2,"Arrowtooth",1,"W_Pollock",1,0,"5",3,0.000478067799385257
"14231",2,"Arrowtooth",1,"W_Pollock",2,0,"5",4,1.72121208236356e-05
"14827",2,"Arrowtooth",1,"W_Pollock",1,0,"5",4,3.90231493984679e-05
"14232",2,"Arrowtooth",1,"W_Pollock",2,0,"5",5,3.52752066460445e-05
"14828",2,"Arrowtooth",1,"W_Pollock",1,0,"5",5,4.31064293883794e-05
"14246",2,"Arrowtooth",1,"W_Pollock",2,0,"5",6,0
"14829",2,"Arrowtooth",1,"W_Pollock",1,0,"5",6,2.9219092058919e-07
"14274",2,"Arrowtooth",1,"W_Pollock",2,0,"5",7,0
"14830",2,"Arrowtooth",1,"W_Pollock",1,0,"5",7,0
"14519",2,"Arrowtooth",1,"W_Pollock",2,0,"5",8,0
"15195",2,"Arrowtooth",1,"W_Pollock",1,0,"5",8,0
"14236",2,"Arrowtooth",1,"W_Pollock",2,0,"5",9,0
"14832",2,"Arrowtooth",1,"W_Pollock",1,0,"5",9,0
"14277",2,"Arrowtooth",1,"W_Pollock",2,0,"5",10,0
"14833",2,"Arrowtooth",1,"W_Pollock",1,0,"5",10,0
"497",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",1,9.90186380717883e-05
"518",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",1,9.43211358319027e-05
"2029",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",1,3.65200600658653e-05
"3101",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",1,3.77591034836769e-05
"498",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",2,0.00036509037232767
"519",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",2,0.000393568145784657
"3102",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",2,0.000100201572827314
"3123",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",2,0.00010783007386125
"499",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",3,5.39911378330131e-05
"520",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",3,5.08058490483612e-05
"3103",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",3,1.4303479846072e-05
"3124",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",3,1.34532057132063e-05
"500",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",4,4.85262262705411e-06
"521",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",4,3.87331129349492e-07
"3104",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",4,1.28391098506281e-06
"3125",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",4,9.53636176717153e-08
"501",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",5,2.64120789969168e-06
"522",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",5,7.59254558753165e-08
"3105",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",5,7.01898799632499e-07
"3126",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",5,1.86933752466644e-08
"502",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",6,0
"523",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",6,0
"3106",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",6,0
"3127",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",6,0
"503",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",7,0
"524",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",7,0
"3107",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",7,0
"3128",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",7,0
"504",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",8,0
"525",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",8,0
"3108",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",8,0
"3129",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",8,0
"505",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",9,0
"526",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",9,0
"3109",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",9,0
"3130",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",9,0
"506",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",10,0
"527",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",10,0
"3110",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",10,0
"3131",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",10,0
"507",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",11,0
"528",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",11,0
"3111",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",11,0
"3132",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",11,0
"508",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",12,0
"529",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",12,0
"3112",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",12,0
"3133",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",12,0
"509",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",13,0
"530",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",13,0
"3113",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",13,0
"3134",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",13,0
"510",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",14,0
"531",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",14,0
"3114",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",14,0
"3135",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",14,0
"511",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",15,0
"532",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",15,0
"3115",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",15,0
"3136",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",15,0
"512",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",16,0
"533",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",16,0
"3116",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",16,0
"3137",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",16,0
"513",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",17,0
"534",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",17,0
"3117",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",17,0
"3138",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",17,0
"514",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",18,0
"535",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",18,0
"3118",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",18,0
"3139",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",18,0
"515",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",19,0
"536",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",19,0
"3119",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",19,0
"3140",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",19,0
"516",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",20,0
"537",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",20,0
"3120",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",20,0
"3141",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",20,0
"517",2,"Arrowtooth",2,"Arrowtooth",1,1,"5",21,0
"538",2,"Arrowtooth",2,"Arrowtooth",1,2,"5",21,0
"2028",2,"Arrowtooth",2,"Arrowtooth",2,1,"5",21,0
"3142",2,"Arrowtooth",2,"Arrowtooth",2,2,"5",21,0
"5978",2,"Arrowtooth",3,"P_Cod",2,0,"5",1,0.000521973341853602
"6459",2,"Arrowtooth",3,"P_Cod",1,0,"5",1,0.000800655819163869
"5571",2,"Arrowtooth",3,"P_Cod",2,0,"5",2,5.72342479420975e-05
"6291",2,"Arrowtooth",3,"P_Cod",1,0,"5",2,0.000182287442494038
"5572",2,"Arrowtooth",3,"P_Cod",2,0,"5",3,1.88027556297561e-06
"6252",2,"Arrowtooth",3,"P_Cod",1,0,"5",3,5.9885581777123e-06
"5819",2,"Arrowtooth",3,"P_Cod",2,0,"5",4,0
"6422",2,"Arrowtooth",3,"P_Cod",1,0,"5",4,0
"5615",2,"Arrowtooth",3,"P_Cod",2,0,"5",5,0
"6383",2,"Arrowtooth",3,"P_Cod",1,0,"5",5,0
"5576",2,"Arrowtooth",3,"P_Cod",2,0,"5",6,0
"6429",2,"Arrowtooth",3,"P_Cod",1,0,"5",6,0
"5617",2,"Arrowtooth",3,"P_Cod",2,0,"5",7,0
"6552",2,"Arrowtooth",3,"P_Cod",1,0,"5",7,0
"5658",2,"Arrowtooth",3,"P_Cod",2,0,"5",8,0
"6664",2,"Arrowtooth",3,"P_Cod",1,0,"5",8,0
"5702",2,"Arrowtooth",3,"P_Cod",2,0,"5",9,0
"6512",2,"Arrowtooth",3,"P_Cod",1,0,"5",9,0
"5662",2,"Arrowtooth",3,"P_Cod",2,0,"5",10,0
"6472",2,"Arrowtooth",3,"P_Cod",1,0,"5",10,0
"5703",2,"Arrowtooth",3,"P_Cod",2,0,"5",11,0
"6625",2,"Arrowtooth",3,"P_Cod",1,0,"5",11,0
"5663",2,"Arrowtooth",3,"P_Cod",2,0,"5",12,0
"6598",2,"Arrowtooth",3,"P_Cod",1,0,"5",12,0
"7035",2,"Arrowtooth",4,"P_Halibut",2,1,"5",1,1.6522033910512e-08
"7545",2,"Arrowtooth",4,"P_Halibut",1,2,"5",1,1.5845613834533e-07
"8204",2,"Arrowtooth",4,"P_Halibut",1,1,"5",1,1.5845613834533e-07
"9745",2,"Arrowtooth",4,"P_Halibut",2,2,"5",1,1.6522033910512e-08
"6996",2,"Arrowtooth",4,"P_Halibut",2,1,"5",2,1.6522033910512e-08
"7302",2,"Arrowtooth",4,"P_Halibut",1,2,"5",2,1.5845613834533e-07
"8569",2,"Arrowtooth",4,"P_Halibut",1,1,"5",2,1.5845613834533e-07
"9746",2,"Arrowtooth",4,"P_Halibut",2,2,"5",2,1.6522033910512e-08
"6997",2,"Arrowtooth",4,"P_Halibut",2,1,"5",3,0
"7343",2,"Arrowtooth",4,"P_Halibut",1,2,"5",3,0
"8570",2,"Arrowtooth",4,"P_Halibut",1,1,"5",3,0
"9747",2,"Arrowtooth",4,"P_Halibut",2,2,"5",3,0
"7038",2,"Arrowtooth",4,"P_Halibut",2,1,"5",4,0
"7304",2,"Arrowtooth",4,"P_Halibut",1,2,"5",4,0
"8571",2,"Arrowtooth",4,"P_Halibut",1,1,"5",4,0
"9748",2,"Arrowtooth",4,"P_Halibut",2,2,"5",4,0
"7039",2,"Arrowtooth",4,"P_Halibut",2,1,"5",5,0
"7305",2,"Arrowtooth",4,"P_Halibut",1,2,"5",5,0
"8572",2,"Arrowtooth",4,"P_Halibut",1,1,"5",5,0
"9749",2,"Arrowtooth",4,"P_Halibut",2,2,"5",5,0
"7040",2,"Arrowtooth",4,"P_Halibut",2,1,"5",6,0
"7346",2,"Arrowtooth",4,"P_Halibut",1,2,"5",6,0
"8573",2,"Arrowtooth",4,"P_Halibut",1,1,"5",6,0
"9750",2,"Arrowtooth",4,"P_Halibut",2,2,"5",6,0
"7081",2,"Arrowtooth",4,"P_Halibut",2,1,"5",7,0
"7347",2,"Arrowtooth",4,"P_Halibut",1,2,"5",7,0
"8574",2,"Arrowtooth",4,"P_Halibut",1,1,"5",7,0
"9751",2,"Arrowtooth",4,"P_Halibut",2,2,"5",7,0
"7082",2,"Arrowtooth",4,"P_Halibut",2,1,"5",8,0
"7308",2,"Arrowtooth",4,"P_Halibut",1,2,"5",8,0
"8575",2,"Arrowtooth",4,"P_Halibut",1,1,"5",8,0
"9752",2,"Arrowtooth",4,"P_Halibut",2,2,"5",8,0
"7123",2,"Arrowtooth",4,"P_Halibut",2,1,"5",9,0
"7349",2,"Arrowtooth",4,"P_Halibut",1,2,"5",9,0
"8212",2,"Arrowtooth",4,"P_Halibut",1,1,"5",9,0
"9753",2,"Arrowtooth",4,"P_Halibut",2,2,"5",9,0
"7044",2,"Arrowtooth",4,"P_Halibut",2,1,"5",10,0
"7390",2,"Arrowtooth",4,"P_Halibut",1,2,"5",10,0
"8213",2,"Arrowtooth",4,"P_Halibut",1,1,"5",10,0
