Survey,Year,Cruise Join ID,Haul Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satifactory Gear Performance,Gear Performance Description,Gear Depth,Bottom Depth,Specimen ID,Biostratum,Species Code,Common Name,Scientific Name,Length (mm),Sex,Weight (gm),Age (years),Maturity,Maturity Table,Gonad Weight,Specimen Subsample Method,Specimen Sample Type,Age Determination Method,AKFIN Load Date
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,143,120,10110,arrowtooth flounder,Atheresthes stomias,350,Male,,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,146,120,10110,arrowtooth flounder,Atheresthes stomias,320,Male,,4,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,151,120,10110,arrowtooth flounder,Atheresthes stomias,340,Male,,4,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,152,120,10110,arrowtooth flounder,Atheresthes stomias,390,Female,,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,154,120,10110,arrowtooth flounder,Atheresthes stomias,450,Female,,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,159,120,10110,arrowtooth flounder,Atheresthes stomias,430,Female,,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,166,120,10110,arrowtooth flounder,Atheresthes stomias,330,Female,,4,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,169,120,10110,arrowtooth flounder,Atheresthes stomias,230,Female,,3,,,,5,1,4,5-Oct-20
GOA,1990,320,31265,199001,83,111,55.77217,-158.14567,55.748,-158.18017,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,119,119,170,120,10110,arrowtooth flounder,Atheresthes stomias,400,Female,,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31286,199001,83,132,57.27583,-156.1655,57.28733,-156.1875,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,188,188,182,20,10110,arrowtooth flounder,Atheresthes stomias,590,Female,1900,10,,,,5,1,4,5-Oct-20
GOA,1990,320,31286,199001,83,132,57.27583,-156.1655,57.28733,-156.1875,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,188,188,184,20,10110,arrowtooth flounder,Atheresthes stomias,600,Female,2775,12,,,,5,1,4,5-Oct-20
GOA,1984,314,30249,198401,57,38,54.79433,-160.059,54.77733,-160.09083,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,73,73,88,5,10110,arrowtooth flounder,Atheresthes stomias,150,Male,24,,,,,1,1,,5-Oct-20
GOA,1984,314,30249,198401,57,38,54.79433,-160.059,54.77733,-160.09083,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,73,73,92,5,10110,arrowtooth flounder,Atheresthes stomias,120,Male,13,,,,,1,1,,5-Oct-20
GOA,1984,314,30249,198401,57,38,54.79433,-160.059,54.77733,-160.09083,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,73,73,94,5,10110,arrowtooth flounder,Atheresthes stomias,130,Female,17,,,,,1,1,,5-Oct-20
GOA,1984,314,30258,198401,57,47,55.422,-159.10183,55.40267,-159.13117,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,159,159,97,6,10110,arrowtooth flounder,Atheresthes stomias,340,Male,697,,,,,1,1,,5-Oct-20
GOA,1984,314,30258,198401,57,47,55.422,-159.10183,55.40267,-159.13117,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,159,159,109,6,10110,arrowtooth flounder,Atheresthes stomias,450,Female,789,,,,,1,1,,5-Oct-20
GOA,1984,314,30258,198401,57,47,55.422,-159.10183,55.40267,-159.13117,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,159,159,112,6,10110,arrowtooth flounder,Atheresthes stomias,440,Female,850,,,,,1,1,,5-Oct-20
GOA,1984,314,30271,198401,57,60,54.5685,-160.21633,54.58133,-160.25733,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,115,115,134,3,10110,arrowtooth flounder,Atheresthes stomias,320,Male,268,,,,,1,1,,5-Oct-20
GOA,1984,314,30271,198401,57,60,54.5685,-160.21633,54.58133,-160.25733,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,115,115,135,3,10110,arrowtooth flounder,Atheresthes stomias,310,Male,229,,,,,1,1,,5-Oct-20
GOA,1984,314,30271,198401,57,60,54.5685,-160.21633,54.58133,-160.25733,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,115,115,137,3,10110,arrowtooth flounder,Atheresthes stomias,160,Male,37,,,,,1,1,,5-Oct-20
GOA,1984,314,30274,198401,57,63,54.601,-160.81967,54.626,-160.83217,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,121,121,149,3,10110,arrowtooth flounder,Atheresthes stomias,200,Female,63,,,,,1,1,,5-Oct-20
GOA,1984,314,30274,198401,57,63,54.601,-160.81967,54.626,-160.83217,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,121,121,152,3,10110,arrowtooth flounder,Atheresthes stomias,320,Female,287,,,,,1,1,,5-Oct-20
GOA,1984,314,30274,198401,57,63,54.601,-160.81967,54.626,-160.83217,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,121,121,155,3,10110,arrowtooth flounder,Atheresthes stomias,200,Female,59,,,,,1,1,,5-Oct-20
GOA,1984,314,30274,198401,57,63,54.601,-160.81967,54.626,-160.83217,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,121,121,156,3,10110,arrowtooth flounder,Atheresthes stomias,200,Female,60,,,,,1,1,,5-Oct-20
GOA,1984,314,30274,198401,57,63,54.601,-160.81967,54.626,-160.83217,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,121,121,159,3,10110,arrowtooth flounder,Atheresthes stomias,270,Male,180,,,,,1,1,,5-Oct-20
GOA,1984,314,30286,198401,57,75,54.569,-161.91267,54.56217,-161.8685,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,143,143,173,3,10110,arrowtooth flounder,Atheresthes stomias,610,Female,2200,,,,,1,1,,5-Oct-20
GOA,1984,314,30286,198401,57,75,54.569,-161.91267,54.56217,-161.8685,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,143,143,177,3,10110,arrowtooth flounder,Atheresthes stomias,390,Female,471,,,,,1,1,,5-Oct-20
GOA,1984,314,30286,198401,57,75,54.569,-161.91267,54.56217,-161.8685,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,143,143,178,3,10110,arrowtooth flounder,Atheresthes stomias,490,Female,1008,,,,,1,1,,5-Oct-20
GOA,1984,314,30286,198401,57,75,54.569,-161.91267,54.56217,-161.8685,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,143,143,183,3,10110,arrowtooth flounder,Atheresthes stomias,270,Female,145,,,,,1,1,,5-Oct-20
GOA,1984,314,30286,198401,57,75,54.569,-161.91267,54.56217,-161.8685,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,143,143,189,3,10110,arrowtooth flounder,Atheresthes stomias,330,Male,281,,,,,1,1,,5-Oct-20
GOA,1987,330,33719,198701,560,253,58.57983,-149,58.58383,-149.07683,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,115,115,635,131,10110,arrowtooth flounder,Atheresthes stomias,410,Male,,7,,,,5,1,6,5-Oct-20
GOA,1987,330,33719,198701,560,253,58.57983,-149,58.58383,-149.07683,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,115,115,656,131,10110,arrowtooth flounder,Atheresthes stomias,330,Female,,3,,,,5,1,3,5-Oct-20
GOA,1987,330,33739,198701,560,273,59.18417,-149.65017,59.15483,-149.703,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,155,155,0,133,10110,arrowtooth flounder,Atheresthes stomias,340,Male,295,,,,,1,0,,5-Oct-20
GOA,1987,330,33739,198701,560,273,59.18417,-149.65017,59.15483,-149.703,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,155,155,0,133,10110,arrowtooth flounder,Atheresthes stomias,370,Male,389,,,,,1,0,,5-Oct-20
GOA,1987,330,33739,198701,560,273,59.18417,-149.65017,59.15483,-149.703,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,,,0,Y,Good performance,155,155,0,133,10110,arrowtooth flounder,Atheresthes stomias,370,Male,439,,,,,1,0,,5-Oct-20
GOA,1987,330,33760,198701,560,294,58.73717,-151.75283,58.74367,-151.82333,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,159,159,0,132,10110,arrowtooth flounder,Atheresthes stomias,460,Female,975,,,,,1,0,,5-Oct-20
GOA,1987,330,33761,198701,560,295,58.65783,-152.04767,58.6485,-152.12367,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,132,132,0,132,10110,arrowtooth flounder,Atheresthes stomias,510,Female,1076,,,,,1,0,,5-Oct-20
GOA,1987,330,33761,198701,560,295,58.65783,-152.04767,58.6485,-152.12367,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,132,132,0,132,10110,arrowtooth flounder,Atheresthes stomias,290,Female,190,,,,,1,0,,5-Oct-20
GOA,1987,330,33761,198701,560,295,58.65783,-152.04767,58.6485,-152.12367,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,132,132,0,132,10110,arrowtooth flounder,Atheresthes stomias,340,Female,336,,,,,1,0,,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,197,30,10110,arrowtooth flounder,Atheresthes stomias,280,Male,187,3,,,,5,1,4,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,198,30,10110,arrowtooth flounder,Atheresthes stomias,360,Male,411,5,,,,5,1,4,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,210,30,10110,arrowtooth flounder,Atheresthes stomias,430,Female,702,7,,,,5,1,4,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,211,30,10110,arrowtooth flounder,Atheresthes stomias,500,Female,1165,12,,,,5,1,4,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,217,30,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1318,7,,,,5,1,4,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,218,30,10110,arrowtooth flounder,Atheresthes stomias,480,Female,1045,8,,,,5,1,4,5-Oct-20
GOA,1990,320,31300,199001,83,146,56.51667,-153.51667,56.55333,-153.41667,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,,,0,Y,Good performance,93,93,224,30,10110,arrowtooth flounder,Atheresthes stomias,470,Female,974,5,,,,5,1,4,5-Oct-20
GOA,1990,320,31317,199001,83,163,56.20317,-153.8685,56.23583,-153.87067,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,121,121,238,134,10110,arrowtooth flounder,Atheresthes stomias,250,Male,,2,,,,5,1,4,5-Oct-20
GOA,1990,320,31317,199001,83,163,56.20317,-153.8685,56.23583,-153.87067,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,121,121,240,134,10110,arrowtooth flounder,Atheresthes stomias,310,Male,,3,,,,5,1,4,5-Oct-20
GOA,1990,320,31317,199001,83,163,56.20317,-153.8685,56.23583,-153.87067,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,121,121,248,134,10110,arrowtooth flounder,Atheresthes stomias,320,Female,,5,,,,5,1,4,5-Oct-20
GOA,1990,320,31317,199001,83,163,56.20317,-153.8685,56.23583,-153.87067,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,121,121,250,134,10110,arrowtooth flounder,Atheresthes stomias,380,Female,,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31317,199001,83,163,56.20317,-153.8685,56.23583,-153.87067,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,121,121,251,134,10110,arrowtooth flounder,Atheresthes stomias,230,Female,,2,,,,5,1,4,5-Oct-20
GOA,1990,320,31317,199001,83,163,56.20317,-153.8685,56.23583,-153.87067,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,121,121,254,134,10110,arrowtooth flounder,Atheresthes stomias,430,Female,,5,,,,5,1,4,5-Oct-20
GOA,1990,320,31319,199001,83,165,56.93583,-153.48733,56.92417,-153.44533,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,,,0,Y,Good performance,135,135,277,30,10110,arrowtooth flounder,Atheresthes stomias,500,Female,1153,6,,,,5,1,4,5-Oct-20
GOA,1990,320,31319,199001,83,165,56.93583,-153.48733,56.92417,-153.44533,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,,,0,Y,Good performance,135,135,289,30,10110,arrowtooth flounder,Atheresthes stomias,270,Female,188,3,,,,5,1,4,5-Oct-20
GOA,1990,320,31319,199001,83,165,56.93583,-153.48733,56.92417,-153.44533,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,,,0,Y,Good performance,135,135,290,30,10110,arrowtooth flounder,Atheresthes stomias,690,Female,3261,11,,,,5,1,4,5-Oct-20
GOA,1990,320,31342,199001,83,188,58.22167,-153.339,58.24883,-153.30533,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,218,218,318,132,10110,arrowtooth flounder,Atheresthes stomias,600,Female,2039,11,,,,5,1,4,5-Oct-20
GOA,1984,314,30314,198401,57,103,53.639,-166.30183,53.64467,-166.26317,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,,,6,Y,Unspecified problems,86,86,208,1,10110,arrowtooth flounder,Atheresthes stomias,290,Female,204,,,,,1,1,,5-Oct-20
GOA,1984,314,30314,198401,57,103,53.639,-166.30183,53.64467,-166.26317,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,,,6,Y,Unspecified problems,86,86,211,1,10110,arrowtooth flounder,Atheresthes stomias,520,Female,1153,,,,,1,1,,5-Oct-20
GOA,1984,314,30314,198401,57,103,53.639,-166.30183,53.64467,-166.26317,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,,,6,Y,Unspecified problems,86,86,217,1,10110,arrowtooth flounder,Atheresthes stomias,230,Female,100,,,,,1,1,,5-Oct-20
GOA,1984,314,30334,198401,57,123,54.371,-163.80667,54.35533,-163.77083,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,102,102,224,2,10110,arrowtooth flounder,Atheresthes stomias,370,Male,326,,,,,1,1,,5-Oct-20
GOA,1984,314,30334,198401,57,123,54.371,-163.80667,54.35533,-163.77083,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,102,102,226,2,10110,arrowtooth flounder,Atheresthes stomias,210,Male,92,,,,,1,1,,5-Oct-20
GOA,1984,314,30334,198401,57,123,54.371,-163.80667,54.35533,-163.77083,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,102,102,242,2,10110,arrowtooth flounder,Atheresthes stomias,210,Female,79,,,,,1,1,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,370,Male,450,,,,,1,0,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,320,Female,300,,,,,1,0,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,430,Female,600,,,,,1,0,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,750,Female,4100,,,,,1,0,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,610,Female,2350,,,,,1,0,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,510,Female,1400,,,,,1,0,,5-Oct-20
GOA,1987,330,33776,198701,560,310,57.09133,-154.935,57.06233,-154.88267,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,104,104,0,121,10110,arrowtooth flounder,Atheresthes stomias,600,Female,2050,,,,,1,0,,5-Oct-20
GOA,1987,330,33801,198701,560,335,56.32733,-156.94533,56.3055,-156.888,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,115,115,0,120,10110,arrowtooth flounder,Atheresthes stomias,380,Male,477,,,,,1,0,,5-Oct-20
GOA,1987,330,33801,198701,560,335,56.32733,-156.94533,56.3055,-156.888,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,115,115,0,120,10110,arrowtooth flounder,Atheresthes stomias,300,Female,227,,,,,1,0,,5-Oct-20
GOA,1987,330,33801,198701,560,335,56.32733,-156.94533,56.3055,-156.888,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,115,115,0,120,10110,arrowtooth flounder,Atheresthes stomias,330,Female,287,,,,,1,0,,5-Oct-20
GOA,1987,330,33801,198701,560,335,56.32733,-156.94533,56.3055,-156.888,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,115,115,0,120,10110,arrowtooth flounder,Atheresthes stomias,340,Female,331,,,,,1,0,,5-Oct-20
GOA,1984,314,30346,198401,57,135,54.02267,-163.41217,54.0075,-163.37833,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,113,113,250,2,10110,arrowtooth flounder,Atheresthes stomias,320,Female,279,,,,,1,1,,5-Oct-20
GOA,1984,314,30346,198401,57,135,54.02267,-163.41217,54.0075,-163.37833,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,113,113,264,2,10110,arrowtooth flounder,Atheresthes stomias,300,Male,244,,,,,1,1,,5-Oct-20
GOA,1984,314,30346,198401,57,135,54.02267,-163.41217,54.0075,-163.37833,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,113,113,265,2,10110,arrowtooth flounder,Atheresthes stomias,300,Male,229,,,,,1,1,,5-Oct-20
GOA,1984,314,30346,198401,57,135,54.02267,-163.41217,54.0075,-163.37833,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,113,113,267,2,10110,arrowtooth flounder,Atheresthes stomias,190,Male,54,,,,,1,1,,5-Oct-20
GOA,1984,314,30346,198401,57,135,54.02267,-163.41217,54.0075,-163.37833,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,113,113,268,2,10110,arrowtooth flounder,Atheresthes stomias,360,Male,392,,,,,1,1,,5-Oct-20
GOA,1984,314,30346,198401,57,135,54.02267,-163.41217,54.0075,-163.37833,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,113,113,271,2,10110,arrowtooth flounder,Atheresthes stomias,250,Male,127,,,,,1,1,,5-Oct-20
GOA,1984,314,30361,198401,57,150,52.9885,-167.6045,53.0005,-167.56567,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,170,170,281,31,10110,arrowtooth flounder,Atheresthes stomias,360,Female,437,,,,,1,1,,5-Oct-20
GOA,1984,314,30361,198401,57,150,52.9885,-167.6045,53.0005,-167.56567,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,170,170,283,31,10110,arrowtooth flounder,Atheresthes stomias,420,Female,675,,,,,1,1,,5-Oct-20
GOA,1984,314,30361,198401,57,150,52.9885,-167.6045,53.0005,-167.56567,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,170,170,284,31,10110,arrowtooth flounder,Atheresthes stomias,340,Female,321,,,,,1,1,,5-Oct-20
GOA,1984,314,30361,198401,57,150,52.9885,-167.6045,53.0005,-167.56567,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,170,170,285,31,10110,arrowtooth flounder,Atheresthes stomias,380,Female,467,,,,,1,1,,5-Oct-20
GOA,1984,314,30361,198401,57,150,52.9885,-167.6045,53.0005,-167.56567,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,170,170,291,31,10110,arrowtooth flounder,Atheresthes stomias,310,Male,272,,,,,1,1,,5-Oct-20
GOA,1984,314,30372,198401,57,161,53.607,-166.06033,53.60717,-166.10317,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,99,99,305,31,10110,arrowtooth flounder,Atheresthes stomias,290,Female,222,,,,,1,1,,5-Oct-20
GOA,1984,314,30383,198401,57,172,54.31317,-161.07517,54.3055,-161.034,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,183,183,338,31,10110,arrowtooth flounder,Atheresthes stomias,540,Female,1287,,,,,1,1,,5-Oct-20
GOA,1984,314,30383,198401,57,172,54.31317,-161.07517,54.3055,-161.034,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,183,183,342,31,10110,arrowtooth flounder,Atheresthes stomias,430,Female,675,,,,,1,1,,5-Oct-20
GOA,1984,314,30383,198401,57,172,54.31317,-161.07517,54.3055,-161.034,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,183,183,345,31,10110,arrowtooth flounder,Atheresthes stomias,520,Female,1285,,,,,1,1,,5-Oct-20
GOA,1984,314,30383,198401,57,172,54.31317,-161.07517,54.3055,-161.034,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,183,183,355,31,10110,arrowtooth flounder,Atheresthes stomias,460,Female,902,,,,,1,1,,5-Oct-20
GOA,1987,330,33838,198701,560,372,55.40917,-156.23983,55.40817,-156.30367,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,198,198,659,122,10110,arrowtooth flounder,Atheresthes stomias,560,Female,1700,10,,,,5,1,6,5-Oct-20
GOA,1987,330,33838,198701,560,372,55.40917,-156.23983,55.40817,-156.30367,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,198,198,660,122,10110,arrowtooth flounder,Atheresthes stomias,550,Female,1600,12,,,,5,1,6,5-Oct-20
GOA,1987,330,33838,198701,560,372,55.40917,-156.23983,55.40817,-156.30367,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,198,198,673,122,10110,arrowtooth flounder,Atheresthes stomias,350,Male,338,4,,,,5,1,3,5-Oct-20
GOA,1987,330,33838,198701,560,372,55.40917,-156.23983,55.40817,-156.30367,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,,,0,Y,Good performance,198,198,682,122,10110,arrowtooth flounder,Atheresthes stomias,330,Male,330,3,,,,5,1,7,5-Oct-20
